feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,category_A,category_B,target
-2.5927182247609997,0.7055878097630175,-2.230802387457444,0.6663074651103251,3.9849109022777225,-1.9954727046057106,-2.2772882653326003,-2.7365331592504853,2.816658100578909,0.9720908187564609,Type1,High,2
0.998250999317063,3.6447074541866273,-0.3596363728104277,0.23142751937716466,3.267788269923698,3.779320057877418,0.8677927781786837,0.07179654550093262,0.3359756949114199,1.9346812294138171,Type2,Medium,0
1.9896287165220556,-0.2947329027275185,1.9369709788603244,0.19506151446548992,1.4713283551585068,2.7452805740412654,2.329895618792584,-1.1200829522909026,-4.3053375473600415,-0.3606874694774592,Type3,High,0
0.4813390884635551,-1.6822392139986246,0.8151846957420699,2.656687320021277,1.2524373170231748,-4.595807439125722,1.4209974403395935,0.08288015154880446,3.461726474407843,-2.364902425390615,Type2,Low,1
-0.8874009392207709,1.3137680140482177,0.3221364380462701,3.9082370246833897,-2.658263850381627,-4.287597321247711,2.1481219584882076,0.7795242264441314,6.1903105645375724,1.2305604288692062,Type1,High,1
0.7990506374484159,-4.211157470754103,-3.1586446456107695,-1.515961111485201,-2.5773496061023757,-0.7489958303716648,-1.9291176506986447,-2.1801187703704707,-3.3135942787557706,-1.235837741352225,Type3,Low,2
0.49034530346062344,0.2833204596687219,1.9017105315670229,-1.4448672397600368,2.7767554614801697,1.4107622992417717,-0.28279123012418583,-2.589125346210997,-4.323116066169715,-0.4362417701168167,Type3,Low,0
0.991536658164709,0.9879317675185796,-0.6615315767805188,1.559063630825356,1.6262695881746652,0.6606142908247046,1.382842180530321,-0.43731963737292867,1.1383277121874935,-0.12797463552851548,Type1,High,0
0.17575853586593937,-1.9334304985115298,-0.12150420182788113,-0.5853827414360102,1.325170389099291,-1.4543169582963822,-0.9440182329713521,-0.5693784982388506,-0.606349550097473,1.4981952869151478,Type3,High,2
-0.057970343795058055,-2.390482714671719,-0.7413668928415166,-0.0807928389844399,2.206222245970986,0.7730561606049408,-0.1362991879917225,-1.5677010420233652,-2.5242227304102376,1.181359223253573,Type2,High,2
-1.0373602005822002,2.5552244757254523,-1.383034983956712,0.6922466690273035,1.043153613193399,1.2646351199562778,-0.23692241918917478,-2.1809216382909087,0.6440196202092939,-0.5799735991408242,Type3,High,0
-0.00031317540520303666,-0.11896359963981751,-1.1688699808454153,0.09075237095223021,3.0928339186206797,2.341913322773296,0.05521382211943522,0.3502037051596596,-0.2701931053309961,-0.5977603327764287,Type2,High,2
2.801647659671774,-2.802732656829929,-2.581996083675505,1.583276704087224,0.8139969070775813,1.1031248359175472,1.8295993347906494,-0.03255382449805122,-0.6783764480131877,0.45077625365076845,Type2,Low,0
2.4579340142457617,-0.9153984233759092,-0.9712857305629818,1.4252246110554778,0.8315753732148194,0.9801660879524663,1.99538890619712,1.2196234790702007,0.6071121136527503,1.0685208833869444,Type1,Medium,0
2.5229713818180377,-1.187439401003149,4.601893708296062,4.013732197427761,-2.780976253475389,-0.2984029454670224,6.58944792888084,-0.6067012292273251,-2.7461544233118396,-1.0069732718019149,Type1,High,1
-1.345363573286189,-0.24724596665564125,1.5802582698070282,0.8816041463774393,0.7530440875254449,0.08821756491854837,0.9934259168001723,0.5433434288681505,0.04113396336131763,1.098329200694048,Type2,Medium,2
-1.2985246076647705,-1.5068501180652332,0.362693138631324,-0.09227452072683806,-1.6027165255967946,-0.3270549828707515,-0.11420733558465732,-0.23357719720360315,-1.2547829456426167,-0.6611756348282652,Type1,Medium,1
1.059155960412092,-0.9086000602395421,-3.0927986202801514,-2.578984646036539,-1.0044726404962234,0.9599619392393244,-2.751583961238571,-2.90416913398146,-3.325460756124663,0.617240454356382,Type1,High,2
1.1711756467457162,-0.5513815209563919,2.0760695400021945,-1.9980670186190443,0.2653285755097863,-1.3090383835599528,-1.0254109994823726,-2.0776226682439223,-3.3822380281734548,-0.0909281728236752,Type1,Medium,0
-0.8443006532442888,0.6767283924811243,0.2812798154543661,1.1829319129392388,1.9755426740078281,-0.40964015238330376,0.49760748442986125,-0.5303330010312048,1.3023347289908014,-0.9707606634025506,Type3,High,2
1.811293521502248,0.6099789737746468,4.5933758329239796,1.7565809004133075,3.7111281805759297,2.2080000193705023,4.2205986609391735,-3.741448383336287,-5.666792146764542,0.774124900678212,Type3,Medium,0
7.0312064532906335,3.957104333258175,0.39385247380613597,0.6408935471546058,1.8553810709098957,5.186227286778534,3.9795062824775025,-1.187932726133699,-3.069795032848016,-0.15348803196896735,Type1,High,2
1.872693125346482,-2.4058541303712673,0.3472692125053891,3.249262616798048,-2.8387865864218886,-0.11468130874777382,4.190907774445146,0.6570942105992997,-0.41652144172413885,0.6536268879869651,Type3,Low,1
-0.5675114262922119,-2.5248266118130056,2.6234099117441714,3.579816337633302,-1.2214927019591946,-1.7225353849342515,3.953935027220686,-0.22280573782324675,-0.4250694426192298,1.238362832510111,Type1,Medium,1
1.635270703610821,2.164017957690226,0.08153660608205016,-0.4520191322050524,3.628075732433929,2.52375720608976,0.3275259946013032,-0.3291806891326544,-0.6498892227369799,0.021881320571318308,Type3,Low,2
-0.06283555671623264,0.5631390470737925,1.4878714156633177,-2.324636996225906,-0.43382652332264904,0.8669952651343268,-1.2657289843255626,-1.5468457988484083,-3.6232624196541607,-0.9158973937997199,Type3,Medium,0
-2.019446971373716,-0.4765443077545982,0.15699017183568054,0.7349801380828753,3.4848859229044873,-1.7796403512291938,-0.8145273575211941,-0.8855454276497614,1.6538623679156244,2.210890992800781,Type3,High,2
1.1592826494553141,1.288532325041232,0.4445502929022802,0.3012962641429572,0.10681922028173807,2.0242787007475798,1.3273771428600385,0.4905690810555068,-0.6290161487287361,0.513549025019274,Type1,Low,0
1.5274976572118386,-1.4569066691529824,-0.5768179986170311,2.107247385002929,-2.2685784489341696,-1.764783299511492,1.9826324194185243,1.3331702091041273,2.131204730669485,-0.8545761803683251,Type2,Medium,1
-2.23222545128943,-1.3928022946739176,-0.13685890105651421,-1.1953922766920955,-4.263166618601009,2.5990983606166744,-0.36578987617068753,0.06599218496121995,-3.7681071158456194,1.1428096387775597,Type1,Medium,1
2.5563244903833726,-1.7047815983442478,1.0140363916961548,2.6882342241227586,-1.9311316447680533,-0.7984298169061763,3.7448180617689166,-2.227605746395093,-2.2625154414662894,0.8805076638785394,Type2,High,2
3.4516719466805803,1.758529760143957,-0.37405622763456026,0.1792423863657684,0.04210104173351792,2.9850989253940305,1.8721043923805993,0.9528958380562109,-0.683363182473556,0.2717956851323369,Type3,Medium,2
2.0041085701281816,-0.10897537115895162,1.5411712767907715,0.1408395161532492,-2.8700614910567714,0.3934969860886042,1.8277705273204405,1.024949704401696,-1.3525584191805564,-0.5238998283439267,Type2,Low,0
-1.0634401270124596,-3.6901933115925796,2.3507218514984487,-1.4213711653963599,-2.7400092714587267,-0.8959638141778747,-0.2788139552453221,-0.5246558284854251,-4.624621941086765,-0.07638963626683336,Type1,Low,2
0.7696976072075133,-2.713536131169326,0.13255911232556827,1.2580747247866728,0.8452150493746396,2.191189180937398,2.3297895941172078,-1.4180833300110023,-3.9577070641064167,0.7215290294571908,Type3,Low,0
1.9294140194646912,-0.19524507802841218,-3.0375611538557474,-1.0134841418258853,-0.25139269655132335,1.6429544447571471,-0.9666894015304148,-1.4347431290877173,-1.5167660603918716,1.4483508569292767,Type2,Low,2
-0.2588251687550851,-0.20428263026830762,-0.36958605487078544,0.7287559826963039,0.46318578840134184,2.544590968412772,1.219615529301237,-1.852056586619624,-2.7510127208036845,-1.407042213542425,Type3,Low,0
-0.7655937561207387,-3.154366237171671,1.6049617393798807,2.844467508930422,-0.16190766914652321,-2.76065220678094,2.4313609127982527,0.02227609178495138,0.616801462266336,0.22964141638986943,Type1,Low,1
-5.282047452255062,-4.329706517216678,-0.8736205090465152,-2.134408544454204,-2.8949742429716556,3.442184553325699,-2.031245277930252,-1.56387056016308,-6.816245515719715,-0.8441166171661257,Type2,Low,1
2.128434965703893,-0.3054625104499171,-2.5830067775861854,2.6351521985849904,-5.16085062790242,-0.18310139910259338,2.561088421196902,2.713494160517178,3.582969861083005,0.37921565683347,Type1,High,1
1.95399028190503,-2.073800316156854,-0.1928688350000365,0.4427932873676472,1.2036798556189203,0.5932680979898024,1.2000251190456266,-1.2651271540552798,-2.5601062030486395,-0.17635533641868276,Type3,Low,2
0.11105262527895365,1.9984684962141015,-0.06336226648319321,1.0671875430590039,1.6211486536502644,0.9843611619537017,0.8910228580919575,-2.3518414526410885,-0.35198002981750004,1.8830822530697335,Type1,High,0
-0.010948232196736463,0.8578560580809538,-1.026563312663275,0.31710243184827325,-0.2111143363025183,-2.7342611903311917,-1.0871605953723351,0.36308329092164937,3.680559997295941,0.6251488635103922,Type3,High,1
-0.6135916868082134,-2.846184342491731,1.4706466675432492,2.191987868769684,-0.7352490095206589,-2.638334970091814,1.913594622687481,1.3329439331997488,1.3358744038639674,0.3874318715842601,Type1,Low,1
1.8466969614088493,1.564890694087371,-1.4118986101300852,0.37097229232421647,1.2787023831996491,0.36370254988863726,0.15655501071112987,0.35987563340734563,1.9869776025023373,-1.5157103384012427,Type1,Low,2
-0.34405232084425086,1.1703178783335297,-0.5110248622149003,-0.0996668572932613,0.928706931921975,-2.96233124330135,-1.608666155685821,-1.8692256756601835,2.113329527103061,1.0829627710191114,Type2,High,1
-1.1793567087796377,-1.0799990483711375,-0.09888707014026088,0.8016476470313096,0.17877476869687725,-2.721609264278905,-0.4766164060846241,-0.3729773835960952,1.794384917169926,1.1084566564428235,Type1,Medium,1
-1.8049538339623301,1.66735081453698,-1.0079354254335233,2.0725670978472825,5.182297611532355,-1.5361454915372565,-0.342568344628874,-1.5347438372079527,4.05902178662422,0.5242041709015466,Type1,Medium,2
1.1917788773317084,-3.1118155145526503,2.097503897884284,-2.3978697220300798,-0.3969553810530986,-2.0999039751945587,-1.2765791363971926,-0.5345015295378299,-3.6419042994808684,0.3517457268750307,Type2,Low,2
2.6068218930731994,-0.7426970748145303,0.8815229436437921,-1.9636888538703863,0.15650414151774938,1.5631567568717308,-0.06054434192849802,-2.205433360779301,-5.325369580576392,-0.5205049079705885,Type2,Medium,2
1.199217282583652,2.2171747284539007,1.6353862294608663,0.7629037809225498,1.0555466025265485,1.437990698447765,1.8352340113198342,-0.5496453427008262,-0.6813020258444333,0.6309590770229132,Type1,High,0
-1.109460751123172,-0.0014101251960292327,1.5246314153939755,0.7293978148483928,2.424415147689132,-1.5536496023619752,0.1572838544837596,-0.036423563187945485,1.2410747323170397,-0.14751956461805613,Type1,Medium,2
0.2114569956865784,-0.7878077244096269,-3.066237373186988,-2.690925461591206,-0.4692025621635181,0.759861630369697,-3.2304043262113695,-1.4662505787959899,-1.828686924032122,0.8922497157536254,Type3,High,2
-0.6311091687207933,1.0570627887595572,2.7589138744165727,-1.419202754840327,0.9250318942426577,-1.1577138476803817,-0.9736148926537764,-1.5943536410964103,-1.7521248777954015,0.6630992467401732,Type3,Low,0
0.18155713749331892,-1.2979776386285813,2.649920435708057,1.7892692895828712,-0.04092888240453907,0.7392648284851517,3.1294267870201624,0.7960796464253512,-1.5673957647736643,0.2574300760580134,Type1,Low,2
0.22505209596623865,-1.6109613920205543,-2.01533547669238,1.0733704913574271,-0.6804921529992876,-0.18216708799519743,0.42345414446608215,1.003976690624819,1.449505554459864,1.5653726745846495,Type1,Low,1
2.6999589013278262,-0.23007270355804477,-0.535295669788633,-1.621741016444593,2.66544679323193,-3.5489671861627423,-2.2639896219669606,1.2649599831492437,3.0292822529803196,-0.5476298785147864,Type3,Medium,1
-2.194943045308289,-1.3168853520850548,2.0971669012641683,-0.5082532324011535,0.39731167180511295,-0.39172421226049403,-0.3239143743920153,0.6443030306516191,-1.1599133691123784,-0.3925217049287987,Type2,Low,2
0.24927870644606032,0.7193685391219168,-1.7259740513449429,1.4896994504879468,0.8663205125849107,1.23350980822909,0.9437011381536089,-2.7764303291638406,-0.6393817908146884,0.9773153010514682,Type3,Medium,0
-1.2490419963154862,-2.1697423918221173,0.7154667841573603,-0.4815013965858046,-0.6759791893802694,0.15935253528119042,-0.1867126738784537,-0.9271062767619899,-2.840046022545342,0.26519863594830184,Type2,High,2
3.718585015978214,-2.8745130267212238,1.2876566249686823,0.11892464956023463,0.5749022462829818,-0.622309354107873,1.806335762611124,-0.9418354023279368,-3.4149481962003767,-0.23728118109032606,Type3,High,0
2.538534451623824,-0.4266435045526422,-0.875996284467305,-0.22363739645331404,2.945017887668448,-2.9829575779076434,-0.9986239026056195,2.8449027599653656,4.663479921444799,-0.18207447009192648,Type3,Medium,1
0.2425520498370911,0.515178429012905,-0.5919492597028877,-2.3745570561919473,-0.8647084992169491,-0.5165062489659249,-2.4300209090414513,1.4406304291094059,0.775089116650222,-1.622933002681238,Type3,High,0
-0.5364764459576172,0.21903739264173505,-0.24999088106556933,2.8574293265934183,0.36099391541367976,0.251800551687406,2.330125010737432,-1.2437735409535124,0.7802522053698098,-0.814472114445082,Type1,High,2
3.6142538758475227,0.30330274295984405,1.0546124124287872,-1.8966477432473883,0.7881166137547564,2.0182988653692524,0.3539793108418615,-1.7748713989865585,-4.791169303468914,-1.8260454107319009,Type1,High,2
0.776083573225006,2.766277056565338,0.5574938078653989,0.7607288851760516,1.9889965361156534,3.134813491891698,1.6663796978190129,-0.19235743720324072,-0.43901533914296004,0.6130591757663258,Type3,High,0
0.6286468657353639,1.8403192109527535,-3.6180733783202252,-0.1454457650398182,-0.22989993340638493,1.3368945431806172,-1.1467104148764802,-3.1224250141088405,-0.185797523870966,-0.6221278372567142,Type3,High,0
2.8306065805478506,0.49968530423949054,5.375910142315254,2.559148347316296,3.133822460532739,-0.8306030524773134,4.68810192544146,0.22366422620061566,-0.7759007635538285,0.21834643339789744,Type2,High,0
-0.8321917440876475,-4.615534803051087,2.7797524280731665,2.93833228479082,0.8872619213231334,-2.0179675429325887,3.2441394714445186,-0.8095194902129058,-2.0088634582130744,0.24234727836472436,Type3,Medium,1
-3.592835451541532,-6.588839952988551,0.8936676397747941,2.380706167712222,1.904108243143348,-2.440409100739898,1.0876326470954703,-0.6765508032764469,-1.3401501821563704,-1.3829349503167812,Type2,Medium,1
1.166021497068817,0.340946721215168,-2.012902023672134,-0.48622290016442604,-0.47554548356285165,1.7246250966242094,-0.32188056465314013,-1.7644436544109063,-1.7388459304116903,1.2923332141681654,Type1,Medium,0
0.056595265795374106,0.9777497211122441,-0.9778235684905202,1.1933218525906528,-0.24132551083907328,2.712421117067313,1.505819387463792,-1.0822163673672895,-1.094353232962951,0.07236351099079716,Type3,Low,0
0.6130234009850608,-2.4995519720561434,1.1870343302671027,0.44504817758414483,-0.011548031325923969,-1.8280723059448076,0.722223405470352,-2.052821489429851,-2.4168682187792356,0.16736245351170304,Type3,Medium,2
-3.2129192133939384,-1.6844284612191256,0.935566311133409,-0.6421059807357143,2.262870326717442,-0.5024278095084886,-1.4329295525010757,-0.052478251583177316,-0.6781820957964673,-0.7158465413278651,Type1,Low,2
-1.4961310017255711,-1.7745127138746897,0.947866757701061,1.367018347408017,1.7549601393941687,-2.5382603155837478,0.30691747856704654,-2.0004506797058914,-0.040718908680985245,0.6811856501241133,Type1,Medium,1
-0.24459031503036988,-2.394514667139134,-2.124720622975406,-1.29279563747459,2.062202811586637,0.12363997379408487,-2.049053120534824,-2.394009398946001,-2.4209581426327382,-1.4115661551839571,Type3,Low,2
-0.0693633108237588,0.33222056022247215,-2.5999156670593493,1.6209183645450616,1.1518534407891896,1.2876611781155,0.6494775324535174,-1.5077180663600664,0.7345200068526659,0.6264904015105582,Type2,Low,0
-0.9075582428732057,0.08394420607457143,2.5836369498756575,3.5642986516102746,0.5150810894508862,-2.6172580738402917,3.039296025106204,-3.2058400979645603,0.11840955673828436,-0.01134518977528034,Type2,High,1
2.455065801137213,-1.9763825997246913,-0.5919767332102654,1.4524332089472711,0.4970513257194703,1.5727944006624193,2.50576885138986,0.14783129244599236,-1.6356984837959656,0.6072565096596554,Type1,Low,0
1.1777859541025442,1.2338512125148626,-1.4691226504679398,0.052030736232686614,2.84592533558222,1.860541128649305,-0.004535434416550035,0.9689121075535425,1.367110307370187,0.8602629714011955,Type1,High,2
0.8588914218000843,0.4264979362008594,-2.194777000326742,-0.054034701486668446,0.7928812579668969,-3.0757766341276858,-1.7982514250456612,0.45211185322688685,4.280238065739992,0.05277551629782262,Type3,Medium,1
1.035469841640909,-1.5241913769604336,0.08938659758515355,1.8104503667771057,-1.286451972096937,-1.4514480583496083,1.8315080233403775,1.2902586117784687,1.525177266395688,0.17865548101291287,Type3,Medium,1
1.2448123548161898,-1.2198327020245001,-0.5161643827433531,0.21138373348054973,2.8136473566473725,2.373294681378125,0.9541526978508981,-1.6459465378501577,-3.141390967404139,0.14589253591685813,Type3,Low,2
2.6319074810008365,-1.8945350362454276,-0.45294847556933227,-1.4739495963296005,1.7815859949744652,-0.6913465484395738,-0.9148056031122894,0.934538131200168,-0.6267437226899932,-1.639709118870289,Type2,Low,1
0.33662228225704116,0.826381351858408,-1.0506135997440127,0.46441638235047744,0.5522273123638799,-2.938650065407334,-0.9957546941299414,1.2964276063845537,4.691011183196124,-0.019195550400830694,Type2,Medium,1
2.6254068357552716,1.0683444096317674,-1.2471078780916638,-2.9801057115076772,-3.073233577506759,0.06286019520674213,-2.136777294064898,0.8178501523127761,-0.5119297335613882,1.4751613474066878,Type2,Low,2
1.945109667466544,-1.360374423446217,0.33289068397363786,3.569161712692132,-0.21590337349193278,-4.380175372379028,2.7140693518831096,1.6274137163341313,4.906985475320449,1.244529910676643,Type2,Low,1
-0.6530530555628582,2.4087437497337456,3.2940640725471595,-0.21474450735712147,4.378946598335222,1.2028598011275398,0.5698267783182995,-2.487753976705162,-2.412194767973311,0.29054425947974594,Type1,High,0
1.230907587514809,0.8279474189170337,-2.2091372913365532,-0.5303994813195354,0.01592119312681539,0.8026738022315757,-0.8288315330307549,-2.0233853769476875,-0.7329904651932987,-2.5803716559651195,Type2,High,0
0.7082520633896099,0.4320388229530485,2.1228068605272714,2.3518142246430482,-1.230891766416608,-1.9736625093111215,2.643111047350515,-0.19395086353428626,1.191645069241032,0.4236731987495631,Type3,Low,1
3.6368530938442136,-1.0224095758097542,1.08867352512345,2.6471034583963293,2.0309706551577182,-0.6030745221561635,3.64950554971504,0.2019078009032591,0.3494870118469337,-0.12953140772243416,Type3,High,0
1.0860856852513228,0.09834408328021982,0.11232885094136513,0.7572422342685594,2.7485083513603796,1.729282177936312,1.3358044615604965,1.9515780240854381,0.8523567452542036,0.41515398434871015,Type1,High,2
1.7899066043545826,4.689257625725443,1.3453356666076186,0.7218784475405593,2.3455186996897854,2.5327741529301693,1.8117983246429774,-1.6890523072619037,-0.4593861562117212,-0.9092601032328502,Type3,Medium,0
0.68720350656529,-1.1803630799136435,-0.32252996135316403,-0.6271603150468918,2.41903204544658,-2.0903680849586186,-1.2989516092072801,1.057502162558224,1.8199171197375954,-0.10667568194432107,Type3,Low,1
-0.6594172131455944,-2.7756509098477173,4.689576967018287,0.15386180595117804,0.20524084461141712,0.7158002700457731,2.337585355107057,1.7806025162992025,-3.6640398034781496,-0.5749499553868769,Type1,Low,2
0.924529495601665,-0.44171886288334405,0.5923772336646274,3.477937425221826,-1.2856782631367232,-3.36173770667238,2.7680499610163234,1.0387065433682732,4.068614908265864,0.4113958771583612,Type1,Low,1
-0.5106267113659907,-0.897774111982677,0.3687848551141044,0.5079276687076291,-0.9321212346288033,-1.8014118092535853,0.0589040024683837,0.1478671579165438,0.8470161130908642,0.8231941026928866,Type3,Medium,1
3.5353938701563434,2.669913395919531,-1.4053571765475508,-0.6383808332300756,3.7808142536829394,2.096170707609826,-0.06537083259468075,-0.9899745476391245,0.015215741317739326,1.7963239264846849,Type1,High,0
1.111877504100525,-0.36576471946309885,0.4951062311914072,0.036452966061845005,-2.64635809024157,-0.06941944961680424,0.8851598602202334,0.6045275612305452,-0.7004817086634852,2.3516020533744526,Type2,Low,1
-0.9510360072633106,3.700464680116796,-2.932132640176544,3.2510360961322338,1.8832970832865228,1.669745660671995,1.4129890973717893,-0.8090248260524915,4.517880413726704,-0.42459357948019355,Type3,Low,0
2.5208209537568225,1.0175596646507385,-0.588924325883935,-0.48320251842425854,0.11644652089339436,0.7685193689976896,0.24529767565841448,1.115730075588404,0.6167527389157126,-1.4365427340442345,Type2,High,0
1.9167804875090717,0.3828623443603071,-2.3773543122482046,0.864713718952025,-0.31800870548935456,1.5904490124117145,0.9264082107388357,-1.0583659582714537,-0.2680640484360549,0.24781127951452644,Type1,Low,0
-2.3829829924558394,-1.1644996422599314,-0.18965987243727067,-0.43548645703100397,-0.7623165243302001,-0.5760995958284985,-1.2005605395504613,-1.4430826096910945,-1.2435724500045215,0.650459960737697,Type2,Medium,1
0.023750575038152366,-1.1094045145360005,-0.5747995835160956,1.5577630682717214,-2.0895732726526655,0.19769495038936924,1.596446882730406,0.07571629748844688,-0.07060229564697193,-0.6711436067631215,Type3,High,1
-2.698366517674432,-2.673876104495137,-2.2321007884173247,-0.7476728065534513,3.0829862213417796,-1.6402674848464334,-3.000589250417228,-0.26917902499332147,1.3169554013956257,-0.8343130740405719,Type3,Low,2
1.9286899886136069,-0.9452669989514944,3.472643865962918,2.1429696965938234,1.0310910493289358,-0.0993028182946224,3.893448156721473,0.9050704516963806,-1.047499657244744,0.8292839134258868,Type3,Low,2
2.89505443658856,-1.5902061125967972,0.9487798912662861,0.19410284584756965,0.21095220973232687,0.29573262097801156,1.7043098965562542,1.3408429169719693,-1.2165342956012246,1.1492593500306345,Type2,Low,1
-0.1182943262509768,2.6931677812342754,-3.887167026613059,2.9097123675384884,2.1790937523685114,-1.1750527263532413,0.10253880920819189,-3.5143550040710503,4.294974307337402,-2.0998732322190468,Type3,Medium,1
-0.4418129923417786,-0.9170434355438939,1.4981441302276997,-2.993629023717317,-0.010016221493690525,-0.08323057101334852,-2.185083043219167,-1.5945315202479085,-4.111569495513897,-0.9979552870231718,Type1,Low,0
1.3028983316872684,1.83758808548155,0.382493734235952,1.2200599664184881,1.2500648328604265,0.8198287031718426,1.5940323417394766,-0.6063366224783013,0.5136770366370719,-0.008568288010766097,Type1,Medium,0
-0.1655294165347021,-3.216472664720351,2.9133321860014805,3.614415825345761,3.4731878950990014,-4.212980861557586,2.9603175015068017,-1.9782044445924152,0.32659368991363974,-1.1412904047560541,Type2,Low,1
1.044952747663939,-1.374018286518428,1.1894832409435536,-0.7059390091063384,0.9534770897620026,1.4610337391904467,0.6761659726770938,-0.6399618187723239,-3.6026853081993955,-0.32191314113009034,Type3,Low,0
1.6648608536490026,1.8156466245210994,0.05629255581444936,0.07947752960042975,1.9032276683983862,2.139245954669391,0.9165836165704745,0.9779647006337682,0.36581070240622754,-0.17216311427804595,Type1,Medium,2
-0.15401197767581287,-2.4584863842337943,-0.36720291846106234,-1.5648555916527491,0.674754221161293,0.13883471000904024,-1.3856852869033849,-0.751181815262893,-2.7165432952542132,-0.1826620398637007,Type2,Medium,2
0.603309151309082,-0.7430529477241493,2.8855934824379337,2.342879449342492,-2.145670010555879,-0.6266288621339129,3.5671951020636365,-0.9881646580231193,-1.8341599212835722,0.6570600687590077,Type2,High,1
-3.6050430589879086,-0.8551182594829593,-0.44213417744131855,-0.5921133387135018,1.4203398202013577,-1.8110531537221957,-2.4958340499662803,-1.3913366511452994,0.636871492395241,-0.24262878780015645,Type3,High,2
-1.517867586167502,-1.859653723306055,1.6396798216193817,1.0009736218336025,-1.4972212300773715,0.02317214508577603,1.4566887941811681,-0.7745507646368668,-2.330212662867715,-1.096785837449347,Type3,Low,1
