feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,category_A,category_B,target
4.587402587073244,-0.563361781958448,0.5180324981313906,-0.7596252000215968,-0.5666049539441838,2.507595251288054,-1.7726979090879502,1.3923971271196254,-0.6923630761572495,1.2521013600357693,1.9854619297356821,-0.13080610876552373,1.8818550550895834,-0.8195320423380292,0.8197928055388732,Type2,High,1
-4.094437735229162,-0.4176142381623318,-2.215111180196476,-0.528679965209969,-0.42059153444004027,-0.4638555518462382,2.5381926665210552,2.332574202216548,1.055930851575662,0.07144916037046034,-1.2798560722804366,-1.07129887026688,-1.9275622777697006,-2.3460227580536173,0.5172083477421974,Type3,Medium,0
-0.2110027976315517,0.6135611985952613,-2.665534569982471,-2.35576092502947,-0.16128683367420105,3.5726055893450517,-1.0474329950335712,-1.8932767961122678,2.4297262605781533,-1.9156773007124457,2.246140002625299,-0.029049952514663413,2.3317873821752517,6.231973997751388,-1.7460357487812224,Type1,High,2
-1.7962853854137368,-0.38460081484935316,-1.6876885612049028,0.18535885247899087,0.6889118217969987,0.3382105100451043,0.982461931974242,2.104035236785837,-2.848088777304013,0.18803169945129206,-1.4296953258662797,-1.5900777401244082,-1.4785200934813045,-1.5413584002215965,2.3215565841581496,Type1,Low,0
-2.848036536286324,0.62895063621057,-0.4976605789206243,0.9215377664317471,0.845482284145223,-1.1148075782325764,-1.6642458538294997,-1.3894242692633525,-3.7569864346396593,0.4976505050959048,-4.253047323175952,-0.19210455654989575,-2.7786370810774894,1.7396453315919005,0.9332891939890156,Type4,High,1
-2.7565627128058665,-0.9053112695820548,-1.7986516301303594,3.4867061756794984,0.6780799393850981,-3.4039712694837405,2.065753418795472,0.10315023430637005,0.1573232850519375,-2.9522411431475364,-0.1187448357581764,0.9975385929663236,1.2890478500437768,-1.6181779451995364,-0.0765983002722983,Type3,High,0
-6.427631465941823,-1.552227380252853,1.1839455612659537,1.4187244488737862,-0.6393198297925317,-0.09445469817796873,-2.172094108814049,-4.1520577470858555,-2.764042176249183,-2.0608204779175594,-4.839378684016175,-1.108948952704328,-4.2341796021061615,6.700104858334245,2.592588513726332,Type2,Low,1
-6.358956546264111,1.5099420893393574,-1.3872686840277553,1.137310612017248,-0.5319614573942383,1.4903528840631373,-2.0311002125243567,-2.6187958448838247,-1.1505851377516452,-2.8703691553130177,-3.1639546680272996,-0.860792203752028,-1.6739719372195492,5.129480544368871,1.962015340735105,Type1,High,1
-6.939912559425603,0.8099278926671352,-2.173075173908276,-2.444830260326599,0.8810201840556517,2.0383993207646935,1.0953297424010844,0.6185846565962472,1.20083219781414,-0.6393633421425033,-2.0633726413101714,-0.9226118354668165,0.5874347225879476,-0.16301842570306552,3.3635128093901465,Type3,High,2
3.633392457775321,-2.1126300089090435,-1.86711652905821,-0.37122030760702107,-0.2322156326447411,-0.9073911226315582,4.751318075485562,3.2426060134217862,-1.0057795173260067,0.6803265486134629,3.6803465912556286,0.19732424223386374,-1.7285006753803778,-2.0062127054580396,-1.7451899054592714,Type3,High,0
-3.5093130869269933,0.20278888174796772,0.7158268646552568,-1.5371365102916785,-2.4941955180760433,2.010757452077146,0.5612692600367827,-2.5464696685878603,-2.646656145368453,-1.2861943956585749,-1.0139753267049263,2.02444762756604,-2.563199059133866,5.567632460712404,2.7395170393077106,Type1,High,2
-0.43861592733050797,-1.328548893894518,1.5383374272960761,0.5897332521729786,-0.11943788263706824,-0.6259690582386455,-0.5733304749254735,-0.7452036181122033,-1.760738807424877,-1.053460207923022,-1.673704823885553,-0.47267389793993014,-0.682288276951442,1.4575867597489407,1.0410345111532808,Type2,High,0
-5.6898758277066515,-0.5847751006222208,-0.09715387939314035,-1.3038342977763295,-0.7281649001382979,-0.016560331225773047,2.3384303250941167,0.6584236297928951,0.4482746638037616,-2.6422814091487865,-2.8809225064160904,0.6316983467547398,-2.39341867067217,1.6648551188936938,1.1412654222274594,Type2,Medium,1
-3.6746526792699155,0.5794955638462224,1.2097310304342446,-0.7280578006594276,2.535673641278469,-1.057022358009984,3.103704558289432,-1.624494424517931,-1.0300095826095936,-0.6066124298918376,0.20851452777015322,0.20116558831151618,0.6199349822505889,-0.47406757637777347,3.2967222026929717,Type1,Medium,2
5.522046605056448,-1.5584892673382995,2.208632399291786,-0.33083495323473544,2.0591481927525077,-4.279053974244191,2.4053558009874765,3.8863629848434873,-1.3158458704376144,-0.08834113995699755,-1.2919309838845137,-1.0013555776051477,0.5246534340116009,-4.807112994436723,-3.2789563010904246,Type2,Low,1
0.37375717479794246,-1.14829744424103,2.3881905788389286,-1.9501776649493705,1.7018944374152891,-1.7902474176421244,0.6810722914117034,-2.267833153116622,-3.3473471080645787,-1.4056757684877146,-2.5603349236338895,-0.4145339407015539,0.026527934519778418,4.144538093147553,-0.21048955365230326,Type4,High,2
-3.6034836581299037,-0.7870316835507454,-3.24340203865241,-2.481025241237547,-0.7897155821024897,3.8915760624745754,2.1424027068890537,1.4416528983132375,0.22895109976360595,-1.170756527291641,0.8840336289530588,-0.8187800660743506,-2.4093686646743553,3.3533512464080775,1.5234199429681508,Type2,Low,0
3.4489103258829044,-1.8177100424185564,0.5749186018281264,2.5980251391655163,-1.525060470683866,-0.00951883297031284,-2.237724799477734,2.3236115126514085,-0.8965479312166277,-0.5218604038461225,0.12828536686517256,-1.2267989859396826,1.9831019689785185,-3.0141969344394495,0.8989173369989167,Type2,Low,1
-2.265483342206667,0.6879882828691817,2.688268924910397,-1.487838185097578,-0.291483712761721,-0.4616090427622454,0.967636591983473,0.743954362601039,-0.2191063124186926,-1.2974118393628076,-2.6573746639943048,-1.7312650679673098,0.35437200844627603,-1.3622502028261367,1.943205677825155,Type4,Low,0
-2.151173797700338,0.687865551781782,-4.232566362673476,1.3274254958143072,0.26663261246274955,0.8285993022990145,-0.8430311863222377,3.093712379867789,-2.8811091346940536,-0.7314350795673067,-3.1363127079205744,-0.3817802326421663,-3.4077321431257412,0.06013317772252502,-0.2731864606263623,Type1,Low,0
-6.923634254214857,0.04691946075440123,-0.0721911967008193,-0.6035239820673995,-0.3379879252858817,-3.862128324809344,4.969279682707112,-0.4570811828535264,0.929963678731819,-0.21569632077151968,-1.4735231952759595,-1.024282616095902,1.4339272912011563,-4.363525917078708,2.914539805067113,Type1,High,2
5.493789599960882,-1.2037351415352049,-1.3973736004478174,-1.012519548088282,2.810617924246237,0.3467474011853518,0.034030021783596265,1.44601391164471,-2.5839485606178565,1.9663325015850048,1.2875286195301152,-0.7321170055584766,-1.4454081126757312,1.0345270911838869,-2.639833354043613,Type4,Medium,0
-7.95158851716422,-0.7066886355203681,-2.6435483039014507,1.4916044714669012,-1.3391070824234175,0.12741449164201987,1.9053334004809366,-2.2338148067288963,-0.4801052301244264,-2.676855635923596,-0.14002529995321866,0.42064391124468936,0.7307965653181407,1.961305725356024,4.479614081511866,Type4,High,0
-4.473075272719569,2.9518677800554256,-4.848633063554245,1.6518054140731109,0.14465139154044984,2.7256010936991846,-2.1254814934673263,0.5810048371632268,-3.697659171048753,-2.30651799384151,-2.352480778433428,-0.36147653153871095,-0.2886471294661589,2.20131866674056,2.727209912758628,Type4,Low,1
3.114048913143853,-0.861874086168851,1.176806851762183,-1.8012920126294159,-0.16784163651288508,-0.3171193167023213,-0.2539934588824494,3.9161593887636426,-2.7584398769855474,-1.7517619294632998,-3.5560025496041496,-0.19873955543579142,0.41378675296998835,-0.8691419845276245,-0.9874141689420473,Type4,High,1
1.9149688727661343,-0.30658581817341024,0.8586460740202517,1.076169501942507,0.6765804201387406,0.6368429656038103,0.8877110395510004,4.102070269642063,1.4378655356342587,0.6415220799215147,1.4149846753890896,-1.4134822697944798,-0.8689549004370929,-5.42574186882272,0.657474410564838,Type1,High,1
3.671235438834363,-4.378378788650675,-0.04030666949499628,2.726942571625398,1.0064439899032849,0.9859850587281797,-2.2655383422367326,2.7443152128231745,2.784574224458085,2.4274907343096324,2.7363853898948793,-0.9264388994557825,0.9899846893136008,-4.860690282228736,0.8265507496410018,Type4,Medium,1
0.8785520706855402,2.177267326372827,-0.96598431391652,3.1446630863666614,0.30946537655868,1.13171343883649,0.13913767434103974,3.0187902547487218,-0.22881892788810954,-1.66269903616235,1.536938404463387,-0.1756037547371385,-1.3374192081374179,-2.769431624202359,0.29660289168219467,Type3,High,1
5.029820461511208,-1.206421890059856,1.67637943400704,0.5215099669373896,2.4182918205309725,-3.5357189550730888,0.4353995187742381,3.083022858110561,-2.1980019907717465,-1.6177985910429502,-2.6469455644233864,0.3528265977941008,-0.14617768668930897,-1.7969128367247529,-3.817830274068174,Type4,High,1
-3.1289370640325975,-1.083335337531925,0.5017426747689178,0.20473600477152742,-0.7010262337469861,-4.413333152458816,3.1966034326625765,-0.2512414555528608,0.024953442937000192,0.8097149325011623,-1.2249587648130034,0.20864201779814015,2.267834193491482,-4.887782485321692,1.8306301717191251,Type2,Low,2
0.19693934339399824,4.390407418353487,-0.8695470737192433,-2.33153925937946,-0.21505095741264424,-3.3854695818943132,0.2640089148932402,-0.724130379148971,-2.2853097007890044,3.4110252881278273,-3.0829634407254574,-0.09203003358934295,2.117493478896296,-3.3700135474864794,-1.7110362342877299,Type4,Medium,0
3.362577403273614,-2.351790790772724,1.7090310879772876,1.9128182812522898,-0.5165189338756034,0.334410081126474,-1.3947191719046192,-1.5463446685224138,-0.8444361710477274,0.6265829912661955,2.27563390399786,-0.36893259097403047,-0.8275149209422217,1.7418667593290202,0.2383795784700471,Type1,High,1
2.5718920844381215,-2.747966828385648,2.1958609764104473,2.1683658092146256,1.5761259574106552,-9.247903877071527,3.945708181648493,-0.17431962049564964,-0.26315089215710885,1.7285941370172546,-0.16133389254208763,-0.25707846413382146,3.853592885025679,-7.909534673107046,-1.823735084435718,Type1,High,2
-4.246279178788917,4.30993766656381,-0.7384961648620415,-1.4355047623617316,-1.1487286282093003,2.765105144108441,-0.40798384852613734,-1.2111533770985126,0.642694667342024,0.8791203287144721,-0.5543171714615935,0.5269462190343199,-2.2276087329053476,1.3648717324041817,1.4719209511693678,Type2,Low,2
3.4601543700912383,-3.2208966662447343,5.306130096916268,3.6601106161340216,0.5982208130885605,-7.645073523796594,2.741399564524628,5.920062461342784,-1.1028955141763257,-4.5828903745781195,-4.742192822015849,0.5721793837246472,0.19160277329863562,-7.928889043680254,-2.3571643717813955,Type1,Medium,2
-2.034422044913966,4.08569489740483,-4.793843369824867,3.8337012639985715,1.370511559284474,1.0748851631609042,-1.837083606552882,1.1190429053999371,-1.3874050510087048,-0.14551855357111743,0.4436788370004434,-0.6572540235566787,0.6329976060774445,-2.6375766776778877,1.265736266900511,Type2,Low,1
-2.707633736890087,1.836408677198134,0.9012271898079967,-5.348909996043482,-0.13974541446749617,4.235221770848375,1.97973250118288,-1.3756378648223317,-0.21309844730941419,1.3627257525940468,1.6515095743218353,-0.10739685144882034,0.8262256311073177,1.9935731535052257,4.401543799727464,Type3,Medium,2
2.648677031512737,-1.8713561419878806,3.066773048777053,0.01578501694480816,0.7301521140622168,-1.3668363150698961,0.9467881647893573,2.9416198768709623,-0.8266730655473643,-2.5275828456071068,-1.6573965504711818,0.25811761597042004,0.07775562641704137,-1.6067748226970726,-0.53899275684659,Type1,High,2
-0.49330265842850346,-2.046243240305549,-0.5275616698711587,4.040225262771415,-0.3451151409295554,-2.5436131229130345,-1.8962515637280783,2.387287194603082,-3.1374851127033216,0.10262668814570564,-3.505716708521655,-0.5254009747377487,0.03590273090877716,-4.759222405942141,2.1829943086612023,Type3,Low,0
1.7081793716320548,-0.9341114845173251,-1.3337112558591706,-1.6913936033612127,-1.4739519250185793,2.6197649813963326,-1.550969677551862,1.5421240193765964,-2.8142501147457035,0.5875525418802068,-1.6957065339549298,0.3286526124078189,-3.62556730211391,3.634432145312965,-0.9583648932164848,Type4,Low,0
5.000833170241012,-0.294031629162965,1.282226651190709,0.14378060582547625,-0.39741696003845495,-1.8922216414802282,1.2351711020842446,1.692635555858517,-3.392324905378415,1.5255442913454944,-0.22220416770029638,-0.22234768836951774,-3.7638025294571227,-0.7363369297571748,-2.7011850044385604,Type1,Medium,0
-2.9448265696819966,0.4836717908846526,-0.8175561747760118,-2.777909035347149,1.216071919120379,1.0886702951442895,1.7463505007640459,1.1649890842435124,-0.9051612464310819,0.2087896966267171,-1.0662931460424434,-0.025487037055611343,1.5341578274054393,-1.4305018956169075,3.1131826326020158,Type4,Medium,2
1.3439063057153664,-0.7475737911254727,-0.8100680875916194,-0.6246662617104368,-0.9481139684501937,-1.2571986017089964,1.9893013582365544,2.1143545211919914,-2.4640981654655425,0.7146408211839539,-0.8415268193276592,0.2007979139785592,-2.2256217698789884,-1.0416963737664282,-1.0328889172546265,Type4,High,0
-7.7078301693952,-0.4137005839395227,-3.783587750491395,2.929391961056484,1.1917511255579984,-1.0754943353381332,-0.8662813500271929,-0.601102443454625,-0.942755935516313,-2.321709154850729,-3.391980111399772,0.8891430275673704,1.5887957738098968,-0.5522593590792202,3.488130156281939,Type3,Low,0
-3.2201875349773257,0.3364135488209601,-1.095306104025826,4.012398625855072,1.3103823016194398,-3.328860961536566,-0.6068228483938953,0.33251527789804425,-3.724436692064819,-1.6553849681831192,-3.7054667607377922,1.0098534940790427,0.7379001361274111,-2.8748096490350856,2.3667675487427386,Type3,Medium,0
6.725414384387852,-3.1093200952398896,0.9106644345069983,3.0838454665521975,1.0996748093942164,0.10155372212348722,-1.9736014417867314,-0.3594206642307951,-1.2116083292075825,1.4158932204154653,3.2892388513689412,-2.6700999790333615,-2.2565063553266596,1.496786183075417,-2.0782874574569563,Type3,High,1
3.1962568947367753,-1.198065342523905,-2.4696423080730954,-0.11767593265404575,0.9794303523498218,2.2284963988932085,-2.1613247979629833,0.9473353034158719,-0.515362666430718,1.2638441061718575,1.166092811984599,-0.8841316620708443,-0.6543022416801133,1.8863817578732207,-1.6346817063034256,Type1,Medium,0
7.887763537305186,-2.6215896081394936,0.28680058786162077,2.406694897291424,0.8231710105585494,0.7344353951319283,-3.498272190231193,-0.21799864191727725,-0.3482238668137776,3.535529890975496,3.5029544086092317,0.2077997827576764,-1.097863606742508,0.18702167896843558,-2.487185496628678,Type4,High,1
1.5926724324396495,-2.9798853143951614,0.9695578157157534,-0.8434044714719682,1.348222567056998,0.3354015754725337,3.62124961455406,1.7175113602103327,-0.14446228724736399,-0.5220648960197403,2.8402054141086572,0.7384312046880726,-0.8362694332334701,-0.5816045888468427,1.0666356449057692,Type4,Low,0
0.6992036988648472,0.42270413823536956,-0.4890493028537676,-0.09128852997920489,-0.7638486627339589,-2.40422211787224,0.674719374998528,-2.8921868401179704,-0.0245666491889871,1.3083088482340752,1.044531940963806,0.9946224192749955,1.4326366365823902,0.8740023507058633,-1.8007198272007932,Type1,Low,2
6.0509323440205325,1.7973950160294296,-0.3859708220437619,0.6057459398817294,1.2362367061087687,-4.908093315204891,0.5925649976028091,3.32518801763157,-2.406179635933883,0.6522078854762212,-1.384444567966701,-0.3413943742470701,4.6238690095731005,-6.8491921407600085,-3.444412542419279,Type2,Low,1
3.9709357609661597,0.5467881869014231,0.8357831956499291,1.0055404911709884,1.2559459654383198,-2.1735421791163887,-1.5755458946769332,1.9006331430180805,-1.5954620060895788,0.12203122397113708,-1.5459761144253625,0.29861946707825804,3.3148933388964736,-4.003591997995186,-0.9747926848785509,Type4,High,1
5.331916097405627,-1.473875994913104,2.4204386754775022,4.096886475452292,0.17481734991455514,-4.8724443864966345,-1.162520321586431,-2.18104919632453,-1.3893763674641513,1.5267846405681476,0.4927063828898226,0.6950751080610457,-2.1039093234788355,-0.24331618438336328,-4.118194145126193,Type3,High,1
-3.184998553780616,-2.7212659226179525,0.6809345250376799,2.2615500803981226,0.8771010025259578,-1.6527410888390468,1.9484879840356748,0.7726554509298473,-1.448420973055123,0.12038331421511472,-1.235957601425507,0.1710995873048751,-4.23704714253892,-1.6240872409012317,2.431933708808903,Type4,High,1
-0.47213191897934936,0.48816415019584913,1.0684278288313864,-3.099646868948655,-1.3546054341582523,-2.479630230593823,3.580645675848609,-0.31605198459651196,-4.63087225152359,-1.1680009781264722,-2.689362154875088,0.1819710918788573,-0.26132898962088735,1.6715807641416185,0.09956401518286095,Type4,Medium,2
-0.3744525687574394,-0.3611750120143562,2.221488866423238,0.10769088580584252,0.4316259860584671,0.6079345633169743,0.016411138091450006,1.3663097047372685,-0.525447097484461,-1.720185411720831,-1.7193686571576485,1.0544510746789264,-2.5671599430739263,0.5961670673103115,0.5038905746062219,Type1,Medium,2
-5.112639369493343,0.09445953149600261,-0.884773229975617,0.4380743298018286,0.08648981740593759,2.053561737156547,-0.14269123446557774,3.497207673155891,3.663443888367892,1.1302242719886926,-0.8939486780781697,0.48808899966754477,-0.15764946729376805,-6.300940910135783,3.968451451802303,Type4,Low,2
2.2026827242906,-0.4779160363201389,0.4558330957217771,2.992357299671096,-0.8075658147271331,-2.316826811844985,-1.744126944838586,3.089997953589398,-3.7990276549235658,0.5945574823206035,-3.8036472748677244,0.6319264122951593,-3.065972032390583,-3.4277632139014123,-0.742737107090619,Type2,Medium,0
-2.5865520458940914,-1.177250222095711,0.8902598801875881,0.010483341687475223,-0.998388344625265,-2.145101252713608,-0.07859959894481827,1.0716965271344316,-1.1925666974571723,-0.1553455440417556,-4.303427523895477,0.575197065651539,-0.18380292214056482,-2.3086777363038333,1.3467112456683874,Type3,Medium,1
2.399027333504523,2.4286266970846246,0.6887902273289559,-5.078784223952581,0.5608391980881995,-0.15049704420259788,1.918011158066526,0.226238396914193,-3.525142621633907,2.7075975432793715,-0.9467867211410494,-0.14454022044839246,0.6205120312536674,-0.2493528648352091,-0.2521162776742427,Type1,Medium,0
0.9110707211825703,1.499541286903924,0.3312017363626636,2.5494542810036536,-1.5204298521441193,2.478002559181465,-1.278113925923018,2.1186513830807696,2.511373657093853,-2.484985624119557,2.076013307602225,1.025641096646287,0.10706436860869784,-1.3000588522815675,0.1643874322780261,Type4,Low,1
7.545400630443461,-0.4822423970861487,-1.1843145990745882,1.6796068909497883,-0.6254094347326481,-1.375341643036551,-2.673616508443139,1.5405058042349928,-0.8245366977670824,2.5725746206541347,1.5761308466578856,-1.1393479741684913,3.0071614502609454,-3.382640979568085,-3.152427620049959,Type4,High,1
-6.209947621330989,-0.9939052368334664,-1.777843161108466,-1.3987324407304937,-1.0321420999568447,1.0037604436180467,3.2365629120668165,-1.8501950191229084,4.10512216573719,-3.692952610791074,1.1444002266348243,-0.06567292439635014,-0.9632934987787846,5.18212765318384,-0.5797858241026188,Type1,Medium,0
4.467538558541348,0.1527991445898017,2.5538843569408805,-0.3085659565507053,0.8277389887818016,-5.108765301664235,1.6109676830388364,0.1954513962160337,-5.002667736019981,0.9684894159895352,-2.3570653798655092,-0.9528239661171313,0.2893530524135497,-2.1552781073651404,-1.9214631269173406,Type3,High,0
-4.623004654473181,1.2668548862061244,-4.502393562066748,-3.299735317202475,-0.30407049450980767,4.7737475899059545,2.0238609308856605,2.9985657650550626,-1.1031920046283767,-1.1408815157747776,-0.9350363834835457,-2.6980151998720716,-3.923363930016447,3.082007397854053,1.422917994738267,Type3,Medium,0
-1.2623787589354623,-2.419462143673075,-0.4104261630836741,2.110607776365488,-0.8135513073093346,-3.1197735538307176,2.500336382521974,0.8329792041910298,0.917290436581806,0.8473383681688647,0.10470964943695082,-0.6718645076195995,-3.1534731208497226,-2.486882674977498,-1.1226692360384352,Type4,High,0
6.362872091220873,0.40768915592778376,-0.37164012538824065,-0.5260106482176914,-0.38742260011959745,-2.79762754115968,0.4318472151431725,3.1681631779421906,-0.7929928915469102,1.9233543395164014,0.25786163071681156,-1.6604713298033742,3.2160293585610975,-5.457539864662006,-3.306193665000226,Type4,High,1
-2.1171606228377966,0.2730380532746446,-1.8056202982194283,-2.0711388327984706,0.2719941245413601,2.564134584963811,-0.6583066551182684,0.27949130850492676,-0.9225331684046116,-2.586392131422113,-1.9499914956748006,0.5525232328664614,-0.3664541529156229,4.733596529757628,0.016796437483008075,Type3,Medium,0
6.4977628341837566,1.9603540647268294,-2.53038394356306,1.1997687538558843,0.3703826380050328,-4.395239426998511,-1.7950180333932158,2.677131312210345,-2.338000807684152,0.2933944499393262,-2.117621690638459,-0.9765724788143244,5.0479995894380245,-4.460598931600517,-5.3745523208070125,Type4,Medium,1
2.511525876749954,-2.838360395767601,0.9523266291071675,2.8286513741169443,-0.23366419780537248,-3.885893623469743,2.082439109929754,0.8028171392744989,-2.3931955628259782,0.37405388466543865,0.7636466484114397,-0.7934086510328179,-0.5732415390596761,-3.1101118952057023,-0.012439536767938408,Type3,Medium,0
1.3019771028754072,-1.8670073931242248,-5.012090168570625,-0.4905728710379089,-1.3907806034332668,1.0980460212861927,1.6380653075017793,5.61848727546682,-2.6402801362845327,3.4827409000683462,-0.2166283526592362,-2.2709652791276356,-5.018074415443932,-3.2241861782501107,-0.74764766574742,Type3,Low,0
-10.057030599658056,2.930314132012626,-1.8767533807226686,-4.849318735479228,-1.086399886601619,3.5311647461288516,2.705887458051043,-1.8594058981373236,5.569835582430929,-2.2669761898046485,-0.692774993905079,1.022395503475179,-0.6898107837210468,4.4404841704435185,1.1420603073709308,Type4,Medium,2
0.12111650686379848,-2.1639361150886094,-1.6692105151435568,-0.7609896582062381,1.9033130814242465,-0.6507969830344329,3.6014175924610976,1.3783541848742888,-2.434708100869795,-0.7318544806776692,0.4826263551939811,0.7535600250617325,-3.222009903623384,1.8629364244009592,-0.8379814378147454,Type1,High,0
0.3836485462239057,0.4888660302080905,6.230816650868833,1.9742978412574066,-0.760235216803198,-6.598291352567282,1.0213859617556413,-2.2132862900127286,-1.9511422753645506,-1.0362553448091973,-3.9398084065904158,-0.5963393477491515,-1.2843387078610622,-1.7043647468086454,-1.3026875207493673,Type4,Low,1
-8.052034970754262,0.07864574640158395,-2.426402923712577,-1.3772434431729073,-0.4045111673191136,-1.7116888338280722,0.8630394056566784,-1.881629339950094,0.32962742695797076,2.7634046548632076,-3.113821573776187,1.129336792163099,1.788132623181174,-2.792690087410962,3.86486510873816,Type4,Medium,2
-14.921808375485826,3.882595881508558,-3.947052453593684,-4.026741725269822,0.7851548579497323,0.5643899021985437,2.407539444821434,-0.43022036537447683,4.647979643280614,1.6070097174686813,-5.334080756054753,-0.5812889565244118,-1.6776785061840052,-2.237341299699543,2.956957097619179,Type3,Medium,2
-4.778557979352187,1.8392551725816153,-0.26437870353922377,-0.30167292727491823,0.4533204997515322,-1.9778283488142159,0.7377381591372083,-0.45472971931065165,1.184773482274643,2.491835421202307,-2.2716231054714857,0.19016319447550922,0.17459752059767797,-4.423303153759662,1.6804539809681283,Type2,Low,2
6.137712157141392,2.4667616757814006,2.7693618144515164,-3.23234751715317,-0.988042262250959,-4.45605342977999,2.8342820154380246,0.6839932519174645,-4.088254961931347,0.367270221133008,-1.4030954484715261,-0.6949640767214214,2.920795075106245,-2.073292555124354,-3.3317340669805664,Type4,Medium,1
2.4052084321551797,-1.8479999864243788,-3.0786585344411974,-3.6137818154073664,0.15359025634475576,-0.7890603379896439,2.687971911638962,1.1861244165811975,-4.2624395785278075,3.8973417547917135,-0.01796602839870476,0.15134756751307127,-1.4474742591924272,0.273994468111226,-1.0243737487738318,Type2,High,0
-0.30422850013379593,-1.9371252229003444,-1.6181973281786877,-3.325745437506873,1.452635333476702,2.5931362261703206,4.625589306802135,2.0075672443852652,0.6146841781934438,0.13739495439635308,3.3734782028117873,0.25941246073775687,-2.1697989955573886,1.429205473515152,0.6165213490195522,Type3,Medium,0
2.3580947599022712,0.9471024227015187,-2.198008946837831,0.09387219824763826,-0.7128210148442343,-0.2760303743054021,-0.524146466517835,1.902918642604641,-2.0042045409477502,1.8538779976695068,-0.620486031784679,0.17587726191913447,-1.396857136906665,-1.3571325214854055,-1.8865590184686432,Type2,High,0
-3.3871185445129646,0.7813912765713815,2.224193204225285,-0.4838265018924235,1.8405673751381095,-5.0238121919223735,2.719245160833887,-3.099185020368604,3.070199672765315,2.1663353386916437,-0.23520499553607488,-0.8222981122393547,2.9893834003889657,-4.495655878524744,0.38245365386727914,Type1,Low,2
1.4882874320821864,-1.6905276437404335,-0.25799094736351835,0.33366426118671955,0.22882935917896907,-0.667703011446949,1.8398250524743216,1.5349772578445537,-1.2706061367092412,-1.293285256014514,0.7765685740617629,0.4038173938478745,-0.12543286265299713,-0.22478893490970842,-0.19552088987267258,Type4,Medium,0
